grid_id,lat,long,lambda_num,y,x2,x1,x0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x2_d,x1_d,x0_d,x_1_d,x_2_d,x_3_d,x_4_d,x_5_d,x_6_d,x_7_d,s2,s1,s0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s2_d,s1_d,s0_d,s_1_d,s_2_d,s_3_d,s_4_d,s_5_d,s_6_d,s_7_d,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8
10_10,10.475,-61.425,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737531197261072,0.8085946693325549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10737531197261072,-0.7012193573599441,0.8085946693325549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
10_10,10.475,-61.425,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737531197261072,0.8085946693325549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10737531197261072,-0.7012193573599441,0.8085946693325549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10_10,10.475,-61.425,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737531197261072,0.8085946693325549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10737531197261072,-0.7012193573599441,0.8085946693325549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10_10,10.475,-61.425,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737531197261072,0.8085946693325549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10737531197261072,-0.7012193573599441,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10737531197261072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10737531197261072,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10_10,10.475,-61.425,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10_10,10.475,-61.425,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
10_10,10.475,-61.425,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
10_10,10.475,-61.425,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
10_10,10.475,-61.425,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
10_10,10.475,-61.425,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
10_10,10.475,-61.425,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
10_10,10.475,-61.425,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
10_10,10.475,-61.425,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
10_10,10.475,-61.425,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
10_10,10.475,-61.425,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10_10,10.475,-61.425,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10_10,10.475,-61.425,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10_10,10.475,-61.425,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.4453189237505407,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
10_10,10.475,-61.425,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.0,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10_10,10.475,-61.425,35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.0,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10_10,10.475,-61.425,36,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,0.0,0.10478959111337446,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10_10,10.475,-61.425,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,-0.10478959111337446,0.10478959111337446,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.2537676587467399,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.2613749495200526,0.2537676587467399,0.0,-0.10478959111337446,0.10478959111337446,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,-0.2613749495200526,0.0076072907733126804,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.2613749495200526,0.0,0.0,-0.10478959111337446,0.10478959111337446,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,-0.2613749495200526,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.29766879134955376,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,-0.10478959111337446,0.10478959111337446,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,0.0,-0.10478959111337446,0.10478959111337446,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
10_10,10.475,-61.425,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,0.0,-0.10478959111337446,0.10478959111337446,0.0,-0.4453189237505407,0.4453189237505407,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10_10,10.475,-61.425,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.4453189237505407,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,0.0,-0.10478959111337446,0.10478959111337446,0.0,-0.4453189237505407,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
10_10,10.475,-61.425,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.0,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,0.0,-0.10478959111337446,0.10478959111337446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
10_10,10.475,-61.425,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.0,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,0.0,-0.10478959111337446,0.10478959111337446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10_10,10.475,-61.425,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.10478959111337446,0.0,0.0,0.0,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,0.0,-0.10478959111337446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10_10,10.475,-61.425,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10_10,10.475,-61.425,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29766879134955376,0.29766879134955376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766879134955376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29766879134955376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,51,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10_10,10.475,-61.425,52,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10_11,10.525,-61.425,0,2.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
10_11,10.525,-61.425,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,2.0,,,,,,,
10_11,10.525,-61.425,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,2.0,,,,,,
10_11,10.525,-61.425,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1.271682241769877,0.0,0.0,0.0,0.0,0.0,,,,,,1.271682241769877,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,2.0,,,,,
10_11,10.525,-61.425,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.17158420737300709,1.271682241769877,0.0,0.0,0.0,0.0,0.0,,,,,-1.1000980343968698,1.271682241769877,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,2.0,,,,
10_11,10.525,-61.425,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.17158420737300709,1.271682241769877,0.0,0.0,0.0,0.0,0.0,,,,-0.17158420737300709,-1.1000980343968698,1.271682241769877,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,,,
10_11,10.525,-61.425,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.17158420737300709,1.271682241769877,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.17158420737300709,-1.1000980343968698,1.271682241769877,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,2.0,,
10_11,10.525,-61.425,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.17158420737300709,1.271682241769877,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.17158420737300709,-1.1000980343968698,1.271682241769877,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,
